Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had fixed what chairs ?,-33.96281734692949,-203.77690408157696,good,left_branch_island_echo_question,574,syntax,island_effects,trigram4,-33.96281734692949,-34.22697776371635,TRUE
what had Name fixed chairs ?,-34.390580368524716,-206.3434822111483,bad,left_branch_island_echo_question,574,syntax,island_effects,trigram5,-34.22391370185805,-34.390580368524716,TRUE
Name had fixed what chairs ?,-34.22391370185805,-205.3434822111483,good,left_branch_island_echo_question,574,syntax,island_effects,trigram5,-34.22391370185805,-34.390580368524716,TRUE
what had Name fixed chairs ?,-34.20086347921719,-205.20518087530314,bad,left_branch_island_echo_question,574,syntax,island_effects,trigram6,-33.93670306243033,-34.20086347921719,TRUE
Name had fixed what chairs ?,-33.93670306243033,-203.620218374582,good,left_branch_island_echo_question,574,syntax,island_effects,trigram6,-33.93670306243033,-34.20086347921719,TRUE
what had Name fixed chairs ?,-34.26206008821886,-205.57236052931316,bad,left_branch_island_echo_question,574,syntax,island_effects,trigram7,-33.928726754885524,-34.26206008821886,TRUE
Name had fixed what chairs ?,-33.928726754885524,-203.57236052931316,good,left_branch_island_echo_question,574,syntax,island_effects,trigram7,-33.928726754885524,-34.26206008821886,TRUE
what had Name fixed chairs ?,-34.245317185778376,-205.47190311467025,bad,left_branch_island_echo_question,574,syntax,island_effects,trigram8,-34.07865051911171,-34.245317185778376,TRUE
Name had fixed what chairs ?,-34.07865051911171,-204.47190311467025,good,left_branch_island_echo_question,574,syntax,island_effects,trigram8,-34.07865051911171,-34.245317185778376,TRUE
what had Name fixed chairs ?,-34.272681171408585,-205.63608702845153,bad,left_branch_island_echo_question,574,syntax,island_effects,trigram9,-33.93934783807526,-34.272681171408585,TRUE
Name had fixed what chairs ?,-33.93934783807526,-203.63608702845153,good,left_branch_island_echo_question,574,syntax,island_effects,trigram9,-33.93934783807526,-34.272681171408585,TRUE
some bicycle had looked like which drawing ?,-34.18479010449764,-273.4783208359811,good,left_branch_island_echo_question,579,syntax,island_effects,trigram1,-34.18479010449764,-34.18479010449764,FALSE
which had some bicycle looked like drawing ?,-34.18479010449764,-273.4783208359811,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram1,-34.18479010449764,-34.18479010449764,FALSE
some bicycle had looked like which drawing ?,-34.4028239161479,-275.2225913291832,good,left_branch_island_echo_question,579,syntax,island_effects,trigram10,-34.4028239161479,-34.4028239161479,FALSE
which had some bicycle looked like drawing ?,-34.4028239161479,-275.2225913291832,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram10,-34.4028239161479,-34.4028239161479,FALSE
some bicycle had looked like which drawing ?,-34.15706612415631,-273.25652899325047,good,left_branch_island_echo_question,579,syntax,island_effects,trigram2,-34.15706612415631,-34.15706612415631,FALSE
which had some bicycle looked like drawing ?,-34.15706612415631,-273.25652899325047,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram2,-34.15706612415631,-34.15706612415631,FALSE
some bicycle had looked like which drawing ?,-34.19246013959527,-273.53968111676215,good,left_branch_island_echo_question,579,syntax,island_effects,trigram3,-34.19246013959527,-34.19246013959527,FALSE
which had some bicycle looked like drawing ?,-34.19246013959527,-273.53968111676215,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram3,-34.19246013959527,-34.19246013959527,FALSE
some bicycle had looked like which drawing ?,-34.19552411779287,-273.56419294234297,good,left_branch_island_echo_question,579,syntax,island_effects,trigram4,-34.19552411779287,-34.19552411779287,FALSE
which had some bicycle looked like drawing ?,-34.19552411779287,-273.56419294234297,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram4,-34.19552411779287,-34.19552411779287,FALSE
some bicycle had looked like which drawing ?,-34.100339356663795,-272.80271485331036,good,left_branch_island_echo_question,579,syntax,island_effects,trigram5,-34.100339356663795,-34.100339356663795,FALSE
which had some bicycle looked like drawing ?,-34.100339356663795,-272.80271485331036,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram5,-34.100339356663795,-34.100339356663795,FALSE
some bicycle had looked like which drawing ?,-34.077289134022934,-272.61831307218347,good,left_branch_island_echo_question,579,syntax,island_effects,trigram6,-34.077289134022934,-34.077289134022934,FALSE
which had some bicycle looked like drawing ?,-34.077289134022934,-272.61831307218347,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram6,-34.077289134022934,-34.077289134022934,FALSE
some bicycle had looked like which drawing ?,-34.23060644229538,-273.84485153836306,good,left_branch_island_echo_question,579,syntax,island_effects,trigram7,-34.23060644229538,-34.23060644229538,FALSE
which had some bicycle looked like drawing ?,-34.23060644229538,-273.84485153836306,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram7,-34.23060644229538,-34.23060644229538,FALSE
some bicycle had looked like which drawing ?,-34.2138635398549,-273.7109083188392,good,left_branch_island_echo_question,579,syntax,island_effects,trigram8,-34.2138635398549,-34.2138635398549,FALSE
which had some bicycle looked like drawing ?,-34.2138635398549,-273.7109083188392,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram8,-34.2138635398549,-34.2138635398549,FALSE
some bicycle had looked like which drawing ?,-34.149106826214336,-273.1928546097147,good,left_branch_island_echo_question,579,syntax,island_effects,trigram9,-34.149106826214336,-34.149106826214336,FALSE
which had some bicycle looked like drawing ?,-34.149106826214336,-273.1928546097147,bad,left_branch_island_echo_question,579,syntax,island_effects,trigram9,-34.149106826214336,-34.149106826214336,FALSE
Name can walk through whose restaurant ?,-34.24005327423064,-239.68037291961446,good,left_branch_island_echo_question,580,syntax,island_effects,trigram1,-34.24005327423064,-34.38291041708778,TRUE
whose can Name walk through restaurant ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram1,-34.24005327423064,-34.38291041708778,TRUE
Name can walk through whose restaurant ?,-34.03354355890202,-238.23480491231413,good,left_branch_island_echo_question,580,syntax,island_effects,trigram10,-34.03354355890202,-34.25996677329076,TRUE
whose can Name walk through restaurant ?,-34.25996677329076,-239.8197674130353,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram10,-34.03354355890202,-34.25996677329076,TRUE
Name can walk through whose restaurant ?,-33.92661500817503,-237.4863050572252,good,left_branch_island_echo_question,580,syntax,island_effects,trigram2,-33.92661500817503,-34.21232929388931,TRUE
whose can Name walk through restaurant ?,-34.21232929388931,-239.4863050572252,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram2,-33.92661500817503,-34.21232929388931,TRUE
Name can walk through whose restaurant ?,-33.87844295208239,-237.14910066457674,good,left_branch_island_echo_question,580,syntax,island_effects,trigram3,-33.87844295208239,-34.24772330932827,TRUE
whose can Name walk through restaurant ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram3,-33.87844295208239,-34.24772330932827,TRUE
Name can walk through whose restaurant ?,-33.99259372723193,-237.9481560906235,good,left_branch_island_echo_question,580,syntax,island_effects,trigram4,-33.99259372723193,-34.39364443038301,TRUE
whose can Name walk through restaurant ?,-34.39364443038301,-240.7555110126811,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram4,-33.99259372723193,-34.39364443038301,TRUE
Name can walk through whose restaurant ?,-33.8784428684217,-237.1491000789519,good,left_branch_island_echo_question,580,syntax,island_effects,trigram5,-33.8784428684217,-34.24772322566758,TRUE
whose can Name walk through restaurant ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram5,-33.8784428684217,-34.24772322566758,TRUE
Name can walk through whose restaurant ?,-33.89296898947138,-237.25078292629962,good,left_branch_island_echo_question,580,syntax,island_effects,trigram6,-33.89296898947138,-34.22467300302672,TRUE
whose can Name walk through restaurant ?,-34.22467300302672,-239.572711021187,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram6,-33.89296898947138,-34.22467300302672,TRUE
Name can walk through whose restaurant ?,-34.0001553263141,-238.0010872841987,good,left_branch_island_echo_question,580,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
whose can Name walk through restaurant ?,-34.285869612028385,-240.0010872841987,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
Name can walk through whose restaurant ?,-34.126269566730755,-238.8838869671153,good,left_branch_island_echo_question,580,syntax,island_effects,trigram8,-34.126269566730755,-34.41198385244504,TRUE
whose can Name walk through restaurant ?,-34.41198385244504,-240.8838869671153,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram8,-34.126269566730755,-34.41198385244504,TRUE
Name can walk through whose restaurant ?,-34.010776409503826,-238.0754348665268,good,left_branch_island_echo_question,580,syntax,island_effects,trigram9,-34.010776409503826,-34.29649069521811,TRUE
whose can Name walk through restaurant ?,-34.29649069521811,-240.0754348665268,bad,left_branch_island_echo_question,580,syntax,island_effects,trigram9,-34.010776409503826,-34.29649069521811,TRUE
which was Name working with boys ?,-34.24005327423064,-239.68037291961446,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram1,-33.95433898851635,-34.24005327423064,TRUE
Name was working with which boys ?,-33.95433898851635,-237.68037291961446,good,left_branch_island_echo_question,583,syntax,island_effects,trigram1,-33.95433898851635,-34.24005327423064,TRUE
which was Name working with boys ?,-34.25996677329076,-239.8197674130353,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram10,-33.97425248757647,-34.25996677329076,TRUE
Name was working with which boys ?,-33.97425248757647,-237.8197674130353,good,left_branch_island_echo_question,583,syntax,island_effects,trigram10,-33.97425248757647,-34.25996677329076,TRUE
which was Name working with boys ?,-34.21232929388931,-239.4863050572252,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram2,-33.84304893664343,-34.21232929388931,TRUE
Name was working with which boys ?,-33.84304893664343,-236.901342556504,good,left_branch_island_echo_question,583,syntax,island_effects,trigram2,-33.84304893664343,-34.21232929388931,TRUE
which was Name working with boys ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram3,-33.916019295772934,-34.24772330932827,TRUE
Name was working with which boys ?,-33.916019295772934,-237.41213507041056,good,left_branch_island_echo_question,583,syntax,island_effects,trigram3,-33.916019295772934,-34.24772330932827,TRUE
which was Name working with boys ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram4,-33.88150693028,-34.250787287525874,TRUE
Name was working with which boys ?,-33.88150693028,-237.17054851195996,good,left_branch_island_echo_question,583,syntax,island_effects,trigram4,-33.88150693028,-34.250787287525874,TRUE
which was Name working with boys ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram5,-33.96200893995329,-34.24772322566758,TRUE
Name was working with which boys ?,-33.96200893995329,-237.73406257967304,good,left_branch_island_echo_question,583,syntax,island_effects,trigram5,-33.96200893995329,-34.24772322566758,TRUE
which was Name working with boys ?,-34.22467300302672,-239.572711021187,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram6,-33.938958717312424,-34.22467300302672,TRUE
Name was working with which boys ?,-33.938958717312424,-237.572711021187,good,left_branch_island_echo_question,583,syntax,island_effects,trigram6,-33.938958717312424,-34.22467300302672,TRUE
which was Name working with boys ?,-34.285869612028385,-240.0010872841987,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
Name was working with which boys ?,-34.0001553263141,-238.0010872841987,good,left_branch_island_echo_question,583,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
which was Name working with boys ?,-34.2691267095879,-239.8838869671153,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram8,-33.98341242387362,-34.2691267095879,TRUE
Name was working with which boys ?,-33.98341242387362,-237.8838869671153,good,left_branch_island_echo_question,583,syntax,island_effects,trigram8,-33.98341242387362,-34.2691267095879,TRUE
which was Name working with boys ?,-34.43934783807526,-241.0754348665268,bad,left_branch_island_echo_question,583,syntax,island_effects,trigram9,-34.07006748082937,-34.43934783807526,TRUE
Name was working with which boys ?,-34.07006748082937,-238.4904723658056,good,left_branch_island_echo_question,583,syntax,island_effects,trigram9,-34.07006748082937,-34.43934783807526,TRUE
Name can have what truck ?,-33.12126781569929,-198.72760689419573,good,left_branch_island_echo_question,605,syntax,island_effects,trigram1,-33.12126781569929,-33.24409541472699,TRUE
what can Name have truck ?,-33.24409541472699,-199.46457248836197,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram1,-33.12126781569929,-33.24409541472699,TRUE
Name can have what truck ?,-33.10052705094506,-198.60316230567037,good,left_branch_island_echo_question,605,syntax,island_effects,trigram10,-33.10052705094506,-33.32084840009296,TRUE
what can Name have truck ?,-33.32084840009296,-199.92509040055774,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram10,-33.10052705094506,-33.32084840009296,TRUE
Name can have what truck ?,-32.9935322698394,-197.9611936190364,good,left_branch_island_echo_question,605,syntax,island_effects,trigram2,-32.9935322698394,-33.273210920691504,TRUE
what can Name have truck ?,-33.273210920691504,-199.63926552414904,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram2,-32.9935322698394,-33.273210920691504,TRUE
Name can have what truck ?,-33.06103379826876,-198.36620278961254,good,left_branch_island_echo_question,605,syntax,island_effects,trigram3,-33.06103379826876,-33.32519421505562,TRUE
what can Name have truck ?,-33.32519421505562,-199.9511652903337,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram3,-33.06103379826876,-33.32519421505562,TRUE
Name can have what truck ?,-32.92575194337342,-197.5545116602405,good,left_branch_island_echo_question,605,syntax,island_effects,trigram4,-32.92575194337342,-33.25908527670675,TRUE
what can Name have truck ?,-33.25908527670675,-199.5545116602405,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram4,-32.92575194337342,-33.25908527670675,TRUE
Name can have what truck ?,-32.87777776901625,-197.2666666140975,good,left_branch_island_echo_question,605,syntax,island_effects,trigram5,-32.87777776901625,-33.26476578483081,TRUE
what can Name have truck ?,-33.26476578483081,-199.58859470898486,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram5,-32.87777776901625,-33.26476578483081,TRUE
Name can have what truck ?,-33.06523328068102,-198.39139968408614,good,left_branch_island_echo_question,605,syntax,island_effects,trigram6,-33.06523328068102,-33.248489226272845,TRUE
what can Name have truck ?,-33.248489226272845,-199.49093535763706,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram6,-33.06523328068102,-33.248489226272845,TRUE
Name can have what truck ?,-33.027161598862584,-198.1629695931755,good,left_branch_island_echo_question,605,syntax,island_effects,trigram7,-33.027161598862584,-33.36049493219591,TRUE
what can Name have truck ?,-33.36049493219591,-200.1629695931755,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram7,-33.027161598862584,-33.36049493219591,TRUE
Name can have what truck ?,-33.110758032102105,-198.66454819261264,good,left_branch_island_echo_question,605,syntax,island_effects,trigram8,-33.110758032102105,-33.34659761531525,TRUE
what can Name have truck ?,-33.34659761531525,-200.07958569189148,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram8,-33.110758032102105,-33.34659761531525,TRUE
Name can have what truck ?,-33.17518742128839,-199.05112452773034,good,left_branch_island_echo_question,605,syntax,island_effects,trigram9,-33.17518742128839,-33.30478868439898,TRUE
what can Name have truck ?,-33.30478868439898,-199.8287321063939,bad,left_branch_island_echo_question,605,syntax,island_effects,trigram9,-33.17518742128839,-33.30478868439898,TRUE
Name could fix which windows ?,-34.38291041708778,-206.29746250252668,good,left_branch_island_echo_question,633,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
which could Name fix windows ?,-34.38291041708778,-206.29746250252668,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
Name could fix which windows ?,-34.4028239161479,-206.4169434968874,good,left_branch_island_echo_question,633,syntax,island_effects,trigram10,-34.4028239161479,-34.4028239161479,FALSE
which could Name fix windows ?,-34.4028239161479,-206.4169434968874,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram10,-34.4028239161479,-34.4028239161479,FALSE
Name could fix which windows ?,-34.35518643674646,-206.13111862047873,good,left_branch_island_echo_question,633,syntax,island_effects,trigram2,-34.35518643674646,-34.35518643674646,FALSE
which could Name fix windows ?,-34.35518643674646,-206.13111862047873,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram2,-34.35518643674646,-34.35518643674646,FALSE
Name could fix which windows ?,-34.39058045218541,-206.34348271311248,good,left_branch_island_echo_question,633,syntax,island_effects,trigram3,-34.39058045218541,-34.39058045218541,FALSE
which could Name fix windows ?,-34.39058045218541,-206.34348271311248,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram3,-34.39058045218541,-34.39058045218541,FALSE
Name could fix which windows ?,-34.39364443038301,-206.3618665822981,good,left_branch_island_echo_question,633,syntax,island_effects,trigram4,-34.39364443038301,-34.39364443038301,FALSE
which could Name fix windows ?,-34.39364443038301,-206.3618665822981,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram4,-34.39364443038301,-34.39364443038301,FALSE
Name could fix which windows ?,-34.390580368524716,-206.3434822111483,good,left_branch_island_echo_question,633,syntax,island_effects,trigram5,-34.390580368524716,-34.390580368524716,FALSE
which could Name fix windows ?,-34.390580368524716,-206.3434822111483,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram5,-34.390580368524716,-34.390580368524716,FALSE
Name could fix which windows ?,-34.367530145883855,-206.20518087530314,good,left_branch_island_echo_question,633,syntax,island_effects,trigram6,-34.367530145883855,-34.367530145883855,FALSE
which could Name fix windows ?,-34.367530145883855,-206.20518087530314,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram6,-34.367530145883855,-34.367530145883855,FALSE
Name could fix which windows ?,-34.428726754885524,-206.57236052931316,good,left_branch_island_echo_question,633,syntax,island_effects,trigram7,-34.428726754885524,-34.428726754885524,FALSE
which could Name fix windows ?,-34.428726754885524,-206.57236052931316,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram7,-34.428726754885524,-34.428726754885524,FALSE
Name could fix which windows ?,-34.41198385244504,-206.47190311467025,good,left_branch_island_echo_question,633,syntax,island_effects,trigram8,-34.41198385244504,-34.41198385244504,FALSE
which could Name fix windows ?,-34.41198385244504,-206.47190311467025,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram8,-34.41198385244504,-34.41198385244504,FALSE
Name could fix which windows ?,-34.43934783807526,-206.63608702845153,good,left_branch_island_echo_question,633,syntax,island_effects,trigram9,-34.43934783807526,-34.43934783807526,FALSE
which could Name fix windows ?,-34.43934783807526,-206.63608702845153,bad,left_branch_island_echo_question,633,syntax,island_effects,trigram9,-34.43934783807526,-34.43934783807526,FALSE
whose should Name clean turtle ?,-34.04957708375445,-204.29746250252668,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram1,-34.04957708375445,-34.04957708375445,FALSE
Name should clean whose turtle ?,-34.04957708375445,-204.29746250252668,good,left_branch_island_echo_question,635,syntax,island_effects,trigram1,-34.04957708375445,-34.04957708375445,FALSE
whose should Name clean turtle ?,-34.01583590033334,-204.09501540200006,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram10,-34.01583590033334,-34.01583590033334,FALSE
Name should clean whose turtle ?,-34.01583590033334,-204.09501540200006,good,left_branch_island_echo_question,635,syntax,island_effects,trigram10,-34.01583590033334,-34.01583590033334,FALSE
whose should Name clean turtle ?,-33.96819842093189,-203.80919052559136,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram2,-33.96819842093189,-33.96819842093189,FALSE
Name should clean whose turtle ?,-33.96819842093189,-203.80919052559136,good,left_branch_island_echo_question,635,syntax,island_effects,trigram2,-33.96819842093189,-33.96819842093189,FALSE
whose should Name clean turtle ?,-34.00359243637085,-204.0215546182251,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram3,-34.00359243637085,-34.00359243637085,FALSE
Name should clean whose turtle ?,-34.00359243637085,-204.0215546182251,good,left_branch_island_echo_question,635,syntax,island_effects,trigram3,-34.00359243637085,-34.00359243637085,FALSE
whose should Name clean turtle ?,-34.00665641456846,-204.03993848741075,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram4,-34.00665641456846,-34.00665641456846,FALSE
Name should clean whose turtle ?,-34.00665641456846,-204.03993848741075,good,left_branch_island_echo_question,635,syntax,island_effects,trigram4,-34.00665641456846,-34.00665641456846,FALSE
whose should Name clean turtle ?,-33.959753285071194,-203.75851971042715,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram5,-33.959753285071194,-33.959753285071194,FALSE
Name should clean whose turtle ?,-33.959753285071194,-203.75851971042715,good,left_branch_island_echo_question,635,syntax,island_effects,trigram5,-33.959753285071194,-33.959753285071194,FALSE
whose should Name clean turtle ?,-34.103369729097004,-204.620218374582,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram6,-34.103369729097004,-34.103369729097004,FALSE
Name should clean whose turtle ?,-34.103369729097004,-204.620218374582,good,left_branch_island_echo_question,635,syntax,island_effects,trigram6,-34.103369729097004,-34.103369729097004,FALSE
whose should Name clean turtle ?,-34.26206008821886,-205.57236052931316,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram7,-34.26206008821886,-34.26206008821886,FALSE
Name should clean whose turtle ?,-34.26206008821886,-205.57236052931316,good,left_branch_island_echo_question,635,syntax,island_effects,trigram7,-34.26206008821886,-34.26206008821886,FALSE
whose should Name clean turtle ?,-34.07865051911171,-204.47190311467025,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram8,-34.07865051911171,-34.07865051911171,FALSE
Name should clean whose turtle ?,-34.07865051911171,-204.47190311467025,good,left_branch_island_echo_question,635,syntax,island_effects,trigram8,-34.07865051911171,-34.07865051911171,FALSE
whose should Name clean turtle ?,-34.05235982226069,-204.31415893356416,bad,left_branch_island_echo_question,635,syntax,island_effects,trigram9,-34.05235982226069,-34.05235982226069,FALSE
Name should clean whose turtle ?,-34.05235982226069,-204.31415893356416,good,left_branch_island_echo_question,635,syntax,island_effects,trigram9,-34.05235982226069,-34.05235982226069,FALSE
Name can leave which school ?,-33.5650953178197,-201.39057190691818,good,left_branch_island_echo_question,640,syntax,island_effects,trigram1,-33.5650953178197,-33.73176198448636,TRUE
which can Name leave school ?,-33.73176198448636,-202.39057190691818,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram1,-33.5650953178197,-33.73176198448636,TRUE
Name can leave which school ?,-33.43067558045377,-200.58405348272265,good,left_branch_island_echo_question,640,syntax,island_effects,trigram10,-33.43067558045377,-33.69483599724064,TRUE
which can Name leave school ?,-33.69483599724064,-202.1690159834438,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram10,-33.43067558045377,-33.69483599724064,TRUE
Name can leave which school ?,-33.38729394973685,-200.32376369842112,good,left_branch_island_echo_question,640,syntax,island_effects,trigram2,-33.38729394973685,-33.720627283070186,TRUE
which can Name leave school ?,-33.720627283070186,-202.32376369842112,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram2,-33.38729394973685,-33.720627283070186,TRUE
Name can leave which school ?,-33.29308670206522,-199.75852021239132,good,left_branch_island_echo_question,640,syntax,island_effects,trigram3,-33.29308670206522,-33.72391378551875,TRUE
which can Name leave school ?,-33.72391378551875,-202.34348271311248,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram3,-33.29308670206522,-33.72391378551875,TRUE
Name can leave which school ?,-33.274603510772,-199.647621064632,good,left_branch_island_echo_question,640,syntax,island_effects,trigram4,-33.274603510772,-33.7424959977816,TRUE
which can Name leave school ?,-33.7424959977816,-202.4549759866896,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram4,-33.274603510772,-33.7424959977816,TRUE
Name can leave which school ?,-33.26476578483081,-199.58859470898486,good,left_branch_island_echo_question,640,syntax,island_effects,trigram5,-33.26476578483081,-33.69559286828433,TRUE
which can Name leave school ?,-33.69559286828433,-202.173557209706,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram5,-33.26476578483081,-33.69559286828433,TRUE
Name can leave which school ?,-33.20656609844018,-199.23939659064106,good,left_branch_island_echo_question,640,syntax,island_effects,trigram6,-33.20656609844018,-33.59355411425474,TRUE
which can Name leave school ?,-33.59355411425474,-201.56132468552843,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram6,-33.20656609844018,-33.59355411425474,TRUE
Name can leave which school ?,-33.3750720724043,-200.2504324344258,good,left_branch_island_echo_question,640,syntax,island_effects,trigram7,-33.3750720724043,-33.70840540573763,TRUE
which can Name leave school ?,-33.70840540573763,-202.2504324344258,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram7,-33.3750720724043,-33.70840540573763,TRUE
Name can leave which school ?,-33.37066260020445,-200.22397560122667,good,left_branch_island_echo_question,640,syntax,island_effects,trigram8,-33.37066260020445,-33.703995933537776,TRUE
which can Name leave school ?,-33.703995933537776,-202.22397560122667,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram8,-33.37066260020445,-33.703995933537776,TRUE
Name can leave which school ?,-33.35208751206575,-200.1125250723945,good,left_branch_island_echo_question,640,syntax,island_effects,trigram9,-33.35208751206575,-33.685420845399086,TRUE
which can Name leave school ?,-33.685420845399086,-202.1125250723945,bad,left_branch_island_echo_question,640,syntax,island_effects,trigram9,-33.35208751206575,-33.685420845399086,TRUE
what would Name mess up rug ?,-33.56856188592477,-234.9799332014734,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram1,-33.81148184565921,-33.56856188592477,FALSE
Name would mess up what rug ?,-33.81148184565921,-236.68037291961446,good,left_branch_island_echo_question,641,syntax,island_effects,trigram1,-33.81148184565921,-33.56856188592477,FALSE
what would Name mess up rug ?,-33.521406058799,-234.649842411593,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram10,-33.80712034451329,-33.521406058799,FALSE
Name would mess up what rug ?,-33.80712034451329,-236.649842411593,good,left_branch_island_echo_question,641,syntax,island_effects,trigram10,-33.80712034451329,-33.521406058799,FALSE
what would Name mess up rug ?,-33.52927790624293,-234.7049453437005,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram2,-33.69177840963578,-33.52927790624293,FALSE
Name would mess up what rug ?,-33.69177840963578,-235.84244886745046,good,left_branch_island_echo_question,641,syntax,island_effects,trigram2,-33.69177840963578,-33.52927790624293,FALSE
what would Name mess up rug ?,-33.530242193181344,-234.71169535226943,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram3,-33.72717242507474,-33.530242193181344,FALSE
Name would mess up what rug ?,-33.72717242507474,-236.0902069755232,good,left_branch_island_echo_question,641,syntax,island_effects,trigram3,-33.72717242507474,-33.530242193181344,FALSE
what would Name mess up rug ?,-33.609093988050205,-235.26365791635143,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram4,-33.73023640327234,-33.609093988050205,FALSE
Name would mess up what rug ?,-33.73023640327234,-236.1116548229064,good,left_branch_island_echo_question,641,syntax,island_effects,trigram4,-33.73023640327234,-33.609093988050205,FALSE
what would Name mess up rug ?,-33.48744778354081,-234.41213448478567,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram5,-33.83245314058065,-33.48744778354081,FALSE
Name would mess up what rug ?,-33.83245314058065,-236.82717198406453,good,left_branch_island_echo_question,641,syntax,island_effects,trigram5,-33.83245314058065,-33.48744778354081,FALSE
what would Name mess up rug ?,-33.5236886322255,-234.6658204255785,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram6,-33.680765157018485,-33.5236886322255,FALSE
Name would mess up what rug ?,-33.680765157018485,-235.7653560991294,good,left_branch_island_echo_question,641,syntax,island_effects,trigram6,-33.680765157018485,-33.5236886322255,FALSE
what would Name mess up rug ?,-33.55311489532196,-234.87180426725374,bad,left_branch_island_echo_question,641,syntax,island_effects,trigram7,-33.765318727774854,-33.55311489532196,FALSE
