Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
every pie can n't burn .,-19.841100800142783,-138.88770560099948,good,inchoative,370,syntax,argument_structure,bigram7,-19.841100800142783,-19.69824365728564,FALSE
every pie can n't find .,-19.62871372439288,-137.40099607075015,bad,inchoative,370,syntax,argument_structure,bigram8,-19.66048407029809,-19.62871372439288,FALSE
every pie can n't burn .,-19.66048407029809,-137.6233884920866,good,inchoative,370,syntax,argument_structure,bigram8,-19.66048407029809,-19.62871372439288,FALSE
every pie can n't find .,-19.68945705042848,-137.82619935299934,bad,inchoative,370,syntax,argument_structure,bigram9,-19.54659990757133,-19.68945705042848,TRUE
every pie can n't burn .,-19.54659990757133,-136.82619935299934,good,inchoative,370,syntax,argument_structure,bigram9,-19.54659990757133,-19.68945705042848,TRUE
this carriage has n't bought .,-19.80907358021128,-138.66351506147896,bad,inchoative,382,syntax,argument_structure,bigram1,-19.80907358021128,-19.80907358021128,FALSE
this carriage has n't rolled .,-19.80907358021128,-138.66351506147896,good,inchoative,382,syntax,argument_structure,bigram1,-19.80907358021128,-19.80907358021128,FALSE
this carriage has n't bought .,-19.869255724228648,-139.08479006960053,bad,inchoative,382,syntax,argument_structure,bigram10,-19.869255724228648,-19.869255724228648,FALSE
this carriage has n't rolled .,-19.869255724228648,-139.08479006960053,good,inchoative,382,syntax,argument_structure,bigram10,-19.869255724228648,-19.869255724228648,FALSE
this carriage has n't bought .,-19.826523840723063,-138.78566688506146,bad,inchoative,382,syntax,argument_structure,bigram2,-19.826523840723063,-19.826523840723063,FALSE
this carriage has n't rolled .,-19.826523840723063,-138.78566688506146,good,inchoative,382,syntax,argument_structure,bigram2,-19.826523840723063,-19.826523840723063,FALSE
this carriage has n't bought .,-19.820531925709,-138.743723479963,bad,inchoative,382,syntax,argument_structure,bigram3,-19.820531925709,-19.820531925709,FALSE
this carriage has n't rolled .,-19.820531925709,-138.743723479963,good,inchoative,382,syntax,argument_structure,bigram3,-19.820531925709,-19.820531925709,FALSE
this carriage has n't bought .,-19.818991094461552,-138.73293766123086,bad,inchoative,382,syntax,argument_structure,bigram4,-19.818991094461552,-19.818991094461552,FALSE
this carriage has n't rolled .,-19.818991094461552,-138.73293766123086,good,inchoative,382,syntax,argument_structure,bigram4,-19.818991094461552,-19.818991094461552,FALSE
this carriage has n't bought .,-19.956002912445346,-139.6920203871174,bad,inchoative,382,syntax,argument_structure,bigram5,-19.956002912445346,-19.956002912445346,FALSE
this carriage has n't rolled .,-19.956002912445346,-139.6920203871174,good,inchoative,382,syntax,argument_structure,bigram5,-19.956002912445346,-19.956002912445346,FALSE
this carriage has n't bought .,-19.93145648408229,-139.520195388576,bad,inchoative,382,syntax,argument_structure,bigram6,-19.93145648408229,-19.93145648408229,FALSE
this carriage has n't rolled .,-19.93145648408229,-139.520195388576,good,inchoative,382,syntax,argument_structure,bigram6,-19.93145648408229,-19.93145648408229,FALSE
this carriage has n't bought .,-19.98443892172827,-139.8910724520979,bad,inchoative,382,syntax,argument_structure,bigram7,-19.98443892172827,-19.98443892172827,FALSE
this carriage has n't rolled .,-19.98443892172827,-139.8910724520979,good,inchoative,382,syntax,argument_structure,bigram7,-19.98443892172827,-19.98443892172827,FALSE
this carriage has n't bought .,-19.892331263286685,-139.2463188430068,bad,inchoative,382,syntax,argument_structure,bigram8,-19.892331263286685,-19.892331263286685,FALSE
this carriage has n't rolled .,-19.892331263286685,-139.2463188430068,good,inchoative,382,syntax,argument_structure,bigram8,-19.892331263286685,-19.892331263286685,FALSE
this carriage has n't bought .,-19.84096298499063,-138.8867408949344,bad,inchoative,382,syntax,argument_structure,bigram9,-19.84096298499063,-19.84096298499063,FALSE
this carriage has n't rolled .,-19.84096298499063,-138.8867408949344,good,inchoative,382,syntax,argument_structure,bigram9,-19.84096298499063,-19.84096298499063,FALSE
many glasses fix .,-20.08913172841861,-100.44565864209308,bad,inchoative,414,syntax,argument_structure,bigram1,-19.791157222166174,-20.08913172841861,TRUE
many glasses tip over .,-19.791157222166174,-118.74694333299705,good,inchoative,414,syntax,argument_structure,bigram1,-19.791157222166174,-20.08913172841861,TRUE
many glasses fix .,-20.09866015410426,-100.49330077052129,bad,inchoative,414,syntax,argument_structure,bigram10,-19.782895443576432,-20.09866015410426,TRUE
many glasses tip over .,-19.782895443576432,-118.69737266145859,good,inchoative,414,syntax,argument_structure,bigram10,-19.782895443576432,-20.09866015410426,TRUE
many glasses fix .,-20.06174723325544,-100.30873616627719,bad,inchoative,414,syntax,argument_structure,bigram2,-19.76550575323837,-20.06174723325544,TRUE
many glasses tip over .,-19.76550575323837,-118.59303451943022,good,inchoative,414,syntax,argument_structure,bigram2,-19.76550575323837,-20.06174723325544,TRUE
many glasses fix .,-19.876193655821982,-99.38096827910994,bad,inchoative,414,syntax,argument_structure,bigram3,-19.596172963821168,-19.876193655821982,TRUE
many glasses tip over .,-19.596172963821168,-117.57703778292701,good,inchoative,414,syntax,argument_structure,bigram3,-19.596172963821168,-19.876193655821982,TRUE
many glasses fix .,-20.302920739215672,-101.51460369607837,bad,inchoative,414,syntax,argument_structure,bigram4,-19.760021724439618,-20.302920739215672,TRUE
many glasses tip over .,-19.760021724439618,-118.5601303466377,good,inchoative,414,syntax,argument_structure,bigram4,-19.760021724439618,-20.302920739215672,TRUE
many glasses fix .,-19.895430425990817,-99.47715212995408,bad,inchoative,414,syntax,argument_structure,bigram5,-19.778824836660647,-19.895430425990817,TRUE
many glasses tip over .,-19.778824836660647,-118.67294901996388,good,inchoative,414,syntax,argument_structure,bigram5,-19.778824836660647,-19.895430425990817,TRUE
many glasses fix .,-19.878041279465705,-99.39020639732853,bad,inchoative,414,syntax,argument_structure,bigram6,-19.595174480664895,-19.878041279465705,TRUE
many glasses tip over .,-19.595174480664895,-117.57104688398938,good,inchoative,414,syntax,argument_structure,bigram6,-19.595174480664895,-19.878041279465705,TRUE
many glasses fix .,-19.936280008702028,-99.68140004351014,bad,inchoative,414,syntax,argument_structure,bigram7,-19.889173607686203,-19.936280008702028,TRUE
many glasses tip over .,-19.889173607686203,-119.33504164611722,good,inchoative,414,syntax,argument_structure,bigram7,-19.889173607686203,-19.936280008702028,TRUE
many glasses fix .,-19.9090501909693,-99.5452509548465,bad,inchoative,414,syntax,argument_structure,bigram8,-19.592666322297948,-19.9090501909693,TRUE
many glasses tip over .,-19.592666322297948,-117.5559979337877,good,inchoative,414,syntax,argument_structure,bigram8,-19.592666322297948,-19.9090501909693,TRUE
many glasses fix .,-20.12708666133033,-100.63543330665166,bad,inchoative,414,syntax,argument_structure,bigram9,-19.6185532106696,-20.12708666133033,TRUE
many glasses tip over .,-19.6185532106696,-117.71131926401758,good,inchoative,414,syntax,argument_structure,bigram9,-19.6185532106696,-20.12708666133033,TRUE
this box was n't taking .,-19.181599662671456,-134.2711976387002,bad,inchoative,431,syntax,argument_structure,bigram1,-19.181599662671456,-19.181599662671456,FALSE
this box was n't opening .,-19.181599662671456,-134.2711976387002,good,inchoative,431,syntax,argument_structure,bigram1,-19.181599662671456,-19.181599662671456,FALSE
this box was n't taking .,-19.17290299309777,-134.2103209516844,bad,inchoative,431,syntax,argument_structure,bigram10,-19.17290299309777,-19.17290299309777,FALSE
this box was n't opening .,-19.17290299309777,-134.2103209516844,good,inchoative,431,syntax,argument_structure,bigram10,-19.17290299309777,-19.17290299309777,FALSE
this box was n't taking .,-19.12553946992185,-133.87877628945296,bad,inchoative,431,syntax,argument_structure,bigram2,-19.12553946992185,-19.12553946992185,FALSE
this box was n't opening .,-19.12553946992185,-133.87877628945296,good,inchoative,431,syntax,argument_structure,bigram2,-19.12553946992185,-19.12553946992185,FALSE
this box was n't taking .,-19.233599860454973,-134.6351990231848,bad,inchoative,431,syntax,argument_structure,bigram3,-19.233599860454973,-19.233599860454973,FALSE
this box was n't opening .,-19.233599860454973,-134.6351990231848,good,inchoative,431,syntax,argument_structure,bigram3,-19.233599860454973,-19.233599860454973,FALSE
this box was n't taking .,-19.021139308644244,-133.1479751605097,bad,inchoative,431,syntax,argument_structure,bigram4,-19.163996451501387,-19.021139308644244,FALSE
this box was n't opening .,-19.163996451501387,-134.1479751605097,good,inchoative,431,syntax,argument_structure,bigram4,-19.163996451501387,-19.021139308644244,FALSE
this box was n't taking .,-18.99101898356485,-132.93713288495394,bad,inchoative,431,syntax,argument_structure,bigram5,-19.133876126421992,-18.99101898356485,FALSE
this box was n't opening .,-19.133876126421992,-133.93713288495394,good,inchoative,431,syntax,argument_structure,bigram5,-19.133876126421992,-18.99101898356485,FALSE
this box was n't taking .,-18.99074755540784,-132.93523288785485,bad,inchoative,431,syntax,argument_structure,bigram6,-19.13360469826498,-18.99074755540784,FALSE
this box was n't opening .,-19.13360469826498,-133.93523288785485,good,inchoative,431,syntax,argument_structure,bigram6,-19.13360469826498,-18.99074755540784,FALSE
this box was n't taking .,-19.245878207236508,-134.72114745065556,bad,inchoative,431,syntax,argument_structure,bigram7,-19.38873535009365,-19.245878207236508,FALSE
this box was n't opening .,-19.38873535009365,-135.72114745065556,good,inchoative,431,syntax,argument_structure,bigram7,-19.38873535009365,-19.245878207236508,FALSE
this box was n't taking .,-19.142627332794746,-133.9983913295632,bad,inchoative,431,syntax,argument_structure,bigram8,-19.285484475651884,-19.142627332794746,FALSE
this box was n't opening .,-19.285484475651884,-134.9983913295632,good,inchoative,431,syntax,argument_structure,bigram8,-19.285484475651884,-19.142627332794746,FALSE
this box was n't taking .,-19.412391556419198,-135.8867408949344,bad,inchoative,431,syntax,argument_structure,bigram9,-19.412391556419198,-19.412391556419198,FALSE
this box was n't opening .,-19.412391556419198,-135.8867408949344,good,inchoative,431,syntax,argument_structure,bigram9,-19.412391556419198,-19.412391556419198,FALSE
feet find .,-19.6251294403536,-78.50051776141439,bad,inchoative,447,syntax,argument_structure,bigram1,-19.228888815173303,-19.6251294403536,TRUE
feet drop .,-19.228888815173303,-76.91555526069322,good,inchoative,447,syntax,argument_structure,bigram1,-19.228888815173303,-19.6251294403536,TRUE
feet find .,-19.63358534435513,-78.53434137742052,bad,inchoative,447,syntax,argument_structure,bigram10,-19.38358534435513,-19.63358534435513,TRUE
feet drop .,-19.38358534435513,-77.53434137742052,good,inchoative,447,syntax,argument_structure,bigram10,-19.38358534435513,-19.63358534435513,TRUE
feet find .,-19.595145405837357,-78.38058162334941,bad,inchoative,447,syntax,argument_structure,bigram2,-19.198904780657063,-19.595145405837357,TRUE
feet drop .,-19.198904780657063,-76.79561912262825,good,inchoative,447,syntax,argument_structure,bigram2,-19.198904780657063,-19.595145405837357,TRUE
feet find .,-19.60750281828235,-78.4300112731294,bad,inchoative,447,syntax,argument_structure,bigram3,-19.35750281828235,-19.60750281828235,TRUE
feet drop .,-19.35750281828235,-77.4300112731294,good,inchoative,447,syntax,argument_structure,bigram3,-19.35750281828235,-19.60750281828235,TRUE
feet find .,-19.64054661247763,-78.56218644991051,bad,inchoative,447,syntax,argument_structure,bigram4,-19.39054661247763,-19.64054661247763,TRUE
feet drop .,-19.39054661247763,-77.56218644991051,good,inchoative,447,syntax,argument_structure,bigram4,-19.39054661247763,-19.64054661247763,TRUE
feet find .,-19.6316169344452,-78.5264677377808,bad,inchoative,447,syntax,argument_structure,bigram5,-19.3816169344452,-19.6316169344452,TRUE
feet drop .,-19.3816169344452,-77.5264677377808,good,inchoative,447,syntax,argument_structure,bigram5,-19.3816169344452,-19.6316169344452,TRUE
feet find .,-19.61361960212605,-78.4544784085042,bad,inchoative,447,syntax,argument_structure,bigram6,-19.36361960212605,-19.61361960212605,TRUE
feet drop .,-19.36361960212605,-77.4544784085042,good,inchoative,447,syntax,argument_structure,bigram6,-19.36361960212605,-19.61361960212605,TRUE
feet find .,-19.67645758650392,-78.70583034601569,bad,inchoative,447,syntax,argument_structure,bigram7,-19.42645758650392,-19.67645758650392,TRUE
feet drop .,-19.42645758650392,-77.70583034601569,good,inchoative,447,syntax,argument_structure,bigram7,-19.42645758650392,-19.67645758650392,TRUE
feet find .,-19.6450769163796,-78.5803076655184,bad,inchoative,447,syntax,argument_structure,bigram8,-19.24883629119931,-19.6450769163796,TRUE
feet drop .,-19.24883629119931,-76.99534516479724,good,inchoative,447,syntax,argument_structure,bigram8,-19.24883629119931,-19.6450769163796,TRUE
feet find .,-19.66316418841931,-78.65265675367723,bad,inchoative,447,syntax,argument_structure,bigram9,-19.41316418841931,-19.66316418841931,TRUE
feet drop .,-19.41316418841931,-77.65265675367723,good,inchoative,447,syntax,argument_structure,bigram9,-19.41316418841931,-19.66316418841931,TRUE
that truck might slow .,-18.68279220158338,-112.09675320950026,good,inchoative,451,syntax,argument_structure,bigram1,-18.68279220158338,-18.94695261837024,TRUE
that truck might take .,-18.94695261837024,-113.68171571022143,bad,inchoative,451,syntax,argument_structure,bigram1,-18.68279220158338,-18.94695261837024,TRUE
that truck might slow .,-18.722977851459124,-112.33786710875475,good,inchoative,451,syntax,argument_structure,bigram10,-18.722977851459124,-18.88964451812579,TRUE
that truck might take .,-18.88964451812579,-113.33786710875475,bad,inchoative,451,syntax,argument_structure,bigram10,-18.722977851459124,-18.88964451812579,TRUE
that truck might slow .,-18.57253039171475,-111.4351823502885,good,inchoative,451,syntax,argument_structure,bigram2,-18.57253039171475,-18.739197058381414,TRUE
that truck might take .,-18.739197058381414,-112.4351823502885,bad,inchoative,451,syntax,argument_structure,bigram2,-18.57253039171475,-18.739197058381414,TRUE
that truck might slow .,-18.606733307320734,-111.64039984392443,good,inchoative,451,syntax,argument_structure,bigram3,-18.606733307320734,-18.8708937241076,TRUE
that truck might take .,-18.8708937241076,-113.22536234464559,bad,inchoative,451,syntax,argument_structure,bigram3,-18.606733307320734,-18.8708937241076,TRUE
that truck might slow .,-18.72805514092877,-112.36833084557261,good,inchoative,451,syntax,argument_structure,bigram4,-18.72805514092877,-18.894721807595435,TRUE
that truck might take .,-18.894721807595435,-113.36833084557261,bad,inchoative,451,syntax,argument_structure,bigram4,-18.72805514092877,-18.894721807595435,TRUE
that truck might slow .,-18.59061100050316,-111.54366600301893,good,inchoative,451,syntax,argument_structure,bigram5,-18.59061100050316,-18.75727766716982,TRUE
that truck might take .,-18.75727766716982,-112.54366600301893,bad,inchoative,451,syntax,argument_structure,bigram5,-18.59061100050316,-18.75727766716982,TRUE
that truck might slow .,-18.6800636133162,-112.08038167989717,good,inchoative,451,syntax,argument_structure,bigram6,-18.6800636133162,-18.84673027998286,TRUE
that truck might take .,-18.84673027998286,-113.08038167989717,bad,inchoative,451,syntax,argument_structure,bigram6,-18.6800636133162,-18.84673027998286,TRUE
that truck might slow .,-18.73484037126017,-112.409042227561,good,inchoative,451,syntax,argument_structure,bigram7,-18.73484037126017,-18.901507037926837,TRUE
that truck might take .,-18.901507037926837,-113.409042227561,bad,inchoative,451,syntax,argument_structure,bigram7,-18.73484037126017,-18.901507037926837,TRUE
that truck might slow .,-18.90191735791683,-113.41150414750098,good,inchoative,451,syntax,argument_structure,bigram8,-18.90191735791683,-18.90191735791683,FALSE
that truck might take .,-18.90191735791683,-113.41150414750098,bad,inchoative,451,syntax,argument_structure,bigram8,-18.90191735791683,-18.90191735791683,FALSE
that truck might slow .,-18.75623205533629,-112.53739233201776,good,inchoative,451,syntax,argument_structure,bigram9,-18.75623205533629,-18.92289872200296,TRUE
that truck might take .,-18.92289872200296,-113.53739233201776,bad,inchoative,451,syntax,argument_structure,bigram9,-18.75623205533629,-18.92289872200296,TRUE
many windows had tipped over .,-20.384583459096536,-142.69208421367574,good,inchoative,462,syntax,argument_structure,bigram1,-20.384583459096536,-20.731799920461963,TRUE
many windows had seen .,-20.731799920461963,-124.39079952277177,bad,inchoative,462,syntax,argument_structure,bigram1,-20.384583459096536,-20.731799920461963,TRUE
many windows had tipped over .,-20.153052793405458,-141.0713695538382,good,inchoative,462,syntax,argument_structure,bigram10,-20.153052793405458,-20.74204336060368,TRUE
many windows had seen .,-20.74204336060368,-124.45226016362206,bad,inchoative,462,syntax,argument_structure,bigram10,-20.153052793405458,-20.74204336060368,TRUE
many windows had tipped over .,-20.217312723194,-141.52118906235802,good,inchoative,462,syntax,argument_structure,bigram2,-20.217312723194,-20.70614845153416,TRUE
many windows had seen .,-20.70614845153416,-124.23689070920496,bad,inchoative,462,syntax,argument_structure,bigram2,-20.217312723194,-20.70614845153416,TRUE
many windows had tipped over .,-20.21828496984393,-141.52799478890753,good,inchoative,462,syntax,argument_structure,bigram3,-20.21828496984393,-20.72198754751508,TRUE
many windows had seen .,-20.72198754751508,-124.33192528509048,bad,inchoative,462,syntax,argument_structure,bigram3,-20.21828496984393,-20.72198754751508,TRUE
many windows had tipped over .,-20.13251215601206,-140.9275850920844,good,inchoative,462,syntax,argument_structure,bigram4,-20.13251215601206,-20.74450349037437,TRUE
many windows had seen .,-20.74450349037437,-124.46702094224622,bad,inchoative,462,syntax,argument_structure,bigram4,-20.13251215601206,-20.74450349037437,TRUE
many windows had tipped over .,-20.231947630305307,-141.62363341213714,good,inchoative,462,syntax,argument_structure,bigram5,-20.231947630305307,-20.73797275368789,TRUE
many windows had seen .,-20.73797275368789,-124.42783652212735,bad,inchoative,462,syntax,argument_structure,bigram5,-20.231947630305307,-20.73797275368789,TRUE
many windows had tipped over .,-20.131687481727507,-140.92181237209255,good,inchoative,462,syntax,argument_structure,bigram6,-20.131687481727507,-20.720989064358807,TRUE
many windows had seen .,-20.720989064358807,-124.32593438615285,bad,inchoative,462,syntax,argument_structure,bigram6,-20.131687481727507,-20.720989064358807,TRUE
many windows had tipped over .,-20.246521263270072,-141.7256488428905,good,inchoative,462,syntax,argument_structure,bigram7,-20.246521263270072,-20.77616162350077,TRUE
many windows had seen .,-20.77616162350077,-124.65696974100459,bad,inchoative,462,syntax,argument_structure,bigram7,-20.246521263270072,-20.77616162350077,TRUE
many windows had tipped over .,-20.21727731758797,-141.5209412231158,good,inchoative,462,syntax,argument_structure,bigram8,-20.21727731758797,-20.751699040695765,TRUE
many windows had seen .,-20.751699040695765,-124.51019424417458,bad,inchoative,462,syntax,argument_structure,bigram8,-20.21727731758797,-20.751699040695765,TRUE
many windows had tipped over .,-20.15844761661012,-141.10913331627083,good,inchoative,462,syntax,argument_structure,bigram9,-20.15844761661012,-20.769701643271016,TRUE
many windows had seen .,-20.769701643271016,-124.61820985962609,bad,inchoative,462,syntax,argument_structure,bigram9,-20.15844761661012,-20.769701643271016,TRUE
the glasses will n't twist .,-18.822206610667592,-131.75544627467315,good,inchoative,499,syntax,argument_structure,bigram1,-18.822206610667592,-18.452926253421715,FALSE
the glasses will n't wear .,-18.452926253421715,-129.17048377395201,bad,inchoative,499,syntax,argument_structure,bigram1,-18.822206610667592,-18.452926253421715,FALSE
the glasses will n't twist .,-18.886227869785152,-132.20359508849606,good,inchoative,499,syntax,argument_structure,bigram10,-18.886227869785152,-18.485177166634063,FALSE
the glasses will n't wear .,-18.485177166634063,-129.39624016643845,bad,inchoative,499,syntax,argument_structure,bigram10,-18.886227869785152,-18.485177166634063,FALSE
the glasses will n't twist .,-18.79064195887346,-131.53449371211423,good,inchoative,499,syntax,argument_structure,bigram2,-18.79064195887346,-18.36207053030203,FALSE
the glasses will n't wear .,-18.36207053030203,-128.53449371211423,bad,inchoative,499,syntax,argument_structure,bigram2,-18.79064195887346,-18.36207053030203,FALSE
the glasses will n't twist .,-18.7966728677058,-131.57671007394057,good,inchoative,499,syntax,argument_structure,bigram3,-18.7966728677058,-18.368101439134367,FALSE
the glasses will n't wear .,-18.368101439134367,-128.57671007394057,bad,inchoative,499,syntax,argument_structure,bigram3,-18.7966728677058,-18.368101439134367,FALSE
the glasses will n't twist .,-18.920615247356103,-132.44430673149273,good,inchoative,499,syntax,argument_structure,bigram4,-18.920615247356103,-18.49204381878468,FALSE
the glasses will n't wear .,-18.49204381878468,-129.44430673149273,bad,inchoative,499,syntax,argument_structure,bigram4,-18.920615247356103,-18.49204381878468,FALSE
the glasses will n't twist .,-18.926358350152043,-132.4845084510643,good,inchoative,499,syntax,argument_structure,bigram5,-18.926358350152043,-18.55707799290616,FALSE
the glasses will n't wear .,-18.55707799290616,-129.89954595034314,bad,inchoative,499,syntax,argument_structure,bigram5,-18.926358350152043,-18.55707799290616,FALSE
the glasses will n't twist .,-18.76875908097445,-131.38131356682115,good,inchoative,499,syntax,argument_structure,bigram6,-18.76875908097445,-18.34018765240302,FALSE
the glasses will n't wear .,-18.34018765240302,-128.38131356682115,bad,inchoative,499,syntax,argument_structure,bigram6,-18.76875908097445,-18.34018765240302,FALSE
the glasses will n't twist .,-18.83668946973079,-131.8568262881155,good,inchoative,499,syntax,argument_structure,bigram7,-18.83668946973079,-18.40811804115936,FALSE
the glasses will n't wear .,-18.40811804115936,-128.8568262881155,bad,inchoative,499,syntax,argument_structure,bigram7,-18.83668946973079,-18.40811804115936,FALSE
the glasses will n't twist .,-19.00305035400093,-133.02135247800652,good,inchoative,499,syntax,argument_structure,bigram8,-19.00305035400093,-18.574478925429503,FALSE
the glasses will n't wear .,-18.574478925429503,-130.02135247800652,bad,inchoative,499,syntax,argument_structure,bigram8,-19.00305035400093,-18.574478925429503,FALSE
the glasses will n't twist .,-18.818227195012323,-131.72759036508626,good,inchoative,499,syntax,argument_structure,bigram9,-18.818227195012323,-18.34366603859984,FALSE
the glasses will n't wear .,-18.34366603859984,-128.4056622701989,bad,inchoative,499,syntax,argument_structure,bigram9,-18.818227195012323,-18.34366603859984,FALSE
that apple was growing .,-19.211113035157094,-115.26667821094259,good,inchoative,503,syntax,argument_structure,bigram1,-19.211113035157094,-19.043561213716107,FALSE
that apple was looking like .,-19.043561213716107,-133.30492849601274,bad,inchoative,503,syntax,argument_structure,bigram1,-19.211113035157094,-19.043561213716107,FALSE
that apple was growing .,-19.153804934912653,-114.92282960947591,good,inchoative,503,syntax,argument_structure,bigram10,-19.153804934912653,-19.328118071693645,TRUE
that apple was looking like .,-19.328118071693645,-135.29682650185552,bad,inchoative,503,syntax,argument_structure,bigram10,-19.153804934912653,-19.328118071693645,TRUE
that apple was growing .,-18.95951840752931,-113.75711044517585,good,inchoative,503,syntax,argument_structure,bigram2,-18.95951840752931,-19.00591554261841,TRUE
that apple was looking like .,-19.00591554261841,-133.0414087983289,bad,inchoative,503,syntax,argument_structure,bigram2,-18.95951840752931,-19.00591554261841,TRUE
that apple was growing .,-18.968387474227796,-113.81032484536675,good,inchoative,503,syntax,argument_structure,bigram3,-18.968387474227796,-19.10875455019247,TRUE
that apple was looking like .,-19.10875455019247,-133.7612818513473,bad,inchoative,503,syntax,argument_structure,bigram3,-18.968387474227796,-19.10875455019247,TRUE
that apple was growing .,-18.992215557715628,-113.95329334629378,good,inchoative,503,syntax,argument_structure,bigram4,-18.992215557715628,-19.18867829882007,TRUE
that apple was looking like .,-19.18867829882007,-134.32074809174048,bad,inchoative,503,syntax,argument_structure,bigram4,-18.992215557715628,-19.18867829882007,TRUE
that apple was growing .,-19.14426568298438,-114.86559409790628,good,inchoative,503,syntax,argument_structure,bigram5,-19.14426568298438,-19.070621485027456,FALSE
that apple was looking like .,-19.070621485027456,-133.49435039519219,bad,inchoative,503,syntax,argument_structure,bigram5,-19.14426568298438,-19.070621485027456,FALSE
that apple was growing .,-19.1800636133162,-115.08038167989717,good,inchoative,503,syntax,argument_structure,bigram6,-19.1800636133162,-18.97802638103988,FALSE
that apple was looking like .,-18.97802638103988,-132.84618466727918,bad,inchoative,503,syntax,argument_structure,bigram6,-19.1800636133162,-18.97802638103988,FALSE
that apple was growing .,-19.0681737045935,-114.409042227561,good,inchoative,503,syntax,argument_structure,bigram7,-19.0681737045935,-19.173526703373305,TRUE
that apple was looking like .,-19.173526703373305,-134.21468692361313,bad,inchoative,503,syntax,argument_structure,bigram7,-19.0681737045935,-19.173526703373305,TRUE
that apple was growing .,-18.999411108037023,-113.99646664822214,good,inchoative,503,syntax,argument_structure,bigram8,-18.999411108037023,-19.045364821110788,TRUE
that apple was looking like .,-19.045364821110788,-133.31755374777552,bad,inchoative,503,syntax,argument_structure,bigram8,-18.999411108037023,-19.045364821110788,TRUE
that apple was growing .,-19.020392472123152,-114.12235483273892,good,inchoative,503,syntax,argument_structure,bigram9,-19.020392472123152,-19.15787591224477,TRUE
that apple was looking like .,-19.15787591224477,-134.10513138571335,bad,inchoative,503,syntax,argument_structure,bigram9,-19.020392472123152,-19.15787591224477,TRUE
that bicycle turned .,-18.46430746605278,-92.3215373302639,good,inchoative,52,syntax,argument_structure,bigram1,-18.46430746605278,-18.46430746605278,FALSE
that bicycle brought .,-18.46430746605278,-92.3215373302639,bad,inchoative,52,syntax,argument_structure,bigram1,-18.46430746605278,-18.46430746605278,FALSE
that bicycle turned .,-18.19277404327503,-90.96387021637514,good,inchoative,52,syntax,argument_structure,bigram10,-18.19277404327503,-18.39277404327503,TRUE
that bicycle brought .,-18.39277404327503,-91.96387021637514,bad,inchoative,52,syntax,argument_structure,bigram10,-18.19277404327503,-18.39277404327503,TRUE
that bicycle turned .,-18.165791180449617,-90.82895590224808,good,inchoative,52,syntax,argument_structure,bigram2,-18.165791180449617,-18.365791180449616,TRUE
that bicycle brought .,-18.365791180449616,-91.82895590224808,bad,inchoative,52,syntax,argument_structure,bigram2,-18.165791180449617,-18.365791180449616,TRUE
that bicycle turned .,-18.17187356787724,-90.85936783938621,good,inchoative,52,syntax,argument_structure,bigram3,-18.17187356787724,-18.37187356787724,TRUE
that bicycle brought .,-18.37187356787724,-91.85936783938621,bad,inchoative,52,syntax,argument_structure,bigram3,-18.17187356787724,-18.37187356787724,TRUE
that bicycle turned .,-18.400175220025183,-92.00087610012592,good,inchoative,52,syntax,argument_structure,bigram4,-18.400175220025183,-18.400175220025183,FALSE
that bicycle brought .,-18.400175220025183,-92.00087610012592,bad,inchoative,52,syntax,argument_structure,bigram4,-18.400175220025183,-18.400175220025183,FALSE
that bicycle turned .,-18.1829819411466,-90.91490970573301,good,inchoative,52,syntax,argument_structure,bigram5,-18.1829819411466,-18.382981941146603,TRUE
that bicycle brought .,-18.382981941146603,-91.91490970573301,bad,inchoative,52,syntax,argument_structure,bigram5,-18.1829819411466,-18.382981941146603,TRUE
that bicycle turned .,-18.428930738214568,-92.14465369107285,good,inchoative,52,syntax,argument_structure,bigram6,-18.428930738214568,-18.428930738214568,FALSE
that bicycle brought .,-18.428930738214568,-92.14465369107285,bad,inchoative,52,syntax,argument_structure,bigram6,-18.428930738214568,-18.428930738214568,FALSE
that bicycle turned .,-18.286694506013312,-91.43347253006655,good,inchoative,52,syntax,argument_structure,bigram7,-18.286694506013312,-18.48669450601331,TRUE
that bicycle brought .,-18.48669450601331,-92.43347253006655,bad,inchoative,52,syntax,argument_structure,bigram7,-18.286694506013312,-18.48669450601331,TRUE
that bicycle turned .,-18.20630467177881,-91.03152335889405,good,inchoative,52,syntax,argument_structure,bigram8,-18.20630467177881,-18.40630467177881,TRUE
that bicycle brought .,-18.40630467177881,-92.03152335889405,bad,inchoative,52,syntax,argument_structure,bigram8,-18.20630467177881,-18.40630467177881,TRUE
that bicycle turned .,-18.2279156559529,-91.13957827976449,good,inchoative,52,syntax,argument_structure,bigram9,-18.2279156559529,-18.427915655952894,TRUE
that bicycle brought .,-18.427915655952894,-92.13957827976449,bad,inchoative,52,syntax,argument_structure,bigram9,-18.2279156559529,-18.427915655952894,TRUE
some mirror has n't cracked .,-19.775578543977417,-138.42904980784192,good,inchoative,523,syntax,argument_structure,bigram1,-19.775578543977417,-19.775578543977417,FALSE
some mirror has n't fixed .,-19.775578543977417,-138.42904980784192,bad,inchoative,523,syntax,argument_structure,bigram1,-19.775578543977417,-19.775578543977417,FALSE
