Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name was hugged by some children .,-5.339460849761963,-42.7156867980957,"what , a you Name . .","[-2.9871325492858887, -5.937201499938965, -12.056565284729004, -7.517395496368408, -6.596017837524414, -7.395400047302246, -0.22555534541606903, -0.0004175029753241688]",good,animate_subject_passive,579,syntax,s-selection,sample5,-5.339460849761963,-5.727405071258545,TRUE
Name was hugged by some mirror .,-5.727405071258545,-45.81924057006836,"what , a you Name . .","[-2.9871325492858887, -5.937201499938965, -12.056565284729004, -7.517395496368408, -6.596017837524414, -10.53880786895752, -0.18566717207431793, -0.0004514628672040999]",bad,animate_subject_passive,579,syntax,s-selection,sample5,-5.339460849761963,-5.727405071258545,TRUE
Name was hugged by some children .,-5.86876106262207,-46.95008850097656,"what , a you Name ? ?","[-3.349701166152954, -5.53365421295166, -14.238536834716797, -7.638808250427246, -7.857483386993408, -6.556376934051514, -1.7751250267028809, -0.00040260792593471706]",good,animate_subject_passive,579,syntax,s-selection,sample6,-5.86876106262207,-6.282715797424316,TRUE
Name was hugged by some mirror .,-6.282715797424316,-50.26172637939453,"what , a you Name ? ?","[-3.349701166152954, -5.53365421295166, -14.238536834716797, -7.638808250427246, -7.857483386993408, -9.876477241516113, -1.766686201095581, -0.0003817544784396887]",bad,animate_subject_passive,579,syntax,s-selection,sample6,-5.86876106262207,-6.282715797424316,TRUE
Name was hugged by some children .,-4.873804569244385,-38.99043655395508,"what , that you the fish ?","[-3.405649185180664, -5.274982452392578, -10.750934600830078, -6.688370704650879, -5.164876937866211, -5.982204437255859, -1.7228813171386719, -0.0005343916127458215]",good,animate_subject_passive,579,syntax,s-selection,sample7,-4.873804569244385,-5.355267524719238,TRUE
Name was hugged by some mirror .,-5.355267524719238,-42.842140197753906,"what , that you the fish ?","[-3.405649185180664, -5.274982452392578, -10.750934600830078, -6.688370704650879, -5.164876937866211, -9.45787239074707, -2.098984479904175, -0.00046850196667946875]",bad,animate_subject_passive,579,syntax,s-selection,sample7,-4.873804569244385,-5.355267524719238,TRUE
Name was hugged by some children .,-5.87729024887085,-47.0183219909668,"what , talking you the of ?","[-3.1054515838623047, -5.358878135681152, -9.812615394592285, -9.133092880249023, -7.362093925476074, -8.658575057983398, -3.587258815765381, -0.0003541081096045673]",good,animate_subject_passive,579,syntax,s-selection,sample8,-5.87729024887085,-6.293410778045654,TRUE
Name was hugged by some mirror .,-6.293410778045654,-50.347286224365234,"what , talking you the of ?","[-3.1054515838623047, -5.358878135681152, -9.812615394592285, -9.133092880249023, -7.362093925476074, -11.449091911315918, -4.1256914138793945, -0.0003716255014296621]",bad,animate_subject_passive,579,syntax,s-selection,sample8,-5.87729024887085,-6.293410778045654,TRUE
Name was hugged by some children .,-5.33422327041626,-42.67378616333008,"what , a you the things ?","[-3.224195957183838, -5.868238925933838, -11.011092185974121, -8.359628677368164, -6.4150285720825195, -6.284987449645996, -1.5102112293243408, -0.0004011779965367168]",good,animate_subject_passive,579,syntax,s-selection,sample9,-5.33422327041626,-5.806101799011231,TRUE
Name was hugged by some mirror .,-5.806101799011231,-46.448814392089844,"what , a you the things ?","[-3.224195957183838, -5.868238925933838, -11.011092185974121, -8.359628677368164, -6.4150285720825195, -9.306106567382812, -2.264085292816162, -0.0004383556661196053]",bad,animate_subject_passive,579,syntax,s-selection,sample9,-5.33422327041626,-5.806101799011231,TRUE
these cars were n't thought about by the boys .,-5.400895595550537,-59.40985107421875,what are from in in you a the little .,"[-6.36427116394043, -5.186478614807129, -7.359906196594238, -5.531905174255371, -11.268742561340332, -5.581210136413574, -7.918635368347168, -1.4368534088134766, -7.592721939086914, -1.1687839031219482, -0.0003409996279515326]",good,animate_subject_passive,708,syntax,s-selection,sample1,-5.400895595550537,-5.2908220291137695,FALSE
these cars were n't thought about by the door .,-5.2908220291137695,-58.19904327392578,what are from in in you a the little ?,"[-6.36427116394043, -5.186478614807129, -7.359906196594238, -5.531905174255371, -11.268742561340332, -5.581210136413574, -7.918635368347168, -1.4368534088134766, -4.9091668128967285, -2.6412031650543213, -0.0006661579827778041]",bad,animate_subject_passive,708,syntax,s-selection,sample1,-5.400895595550537,-5.2908220291137695,FALSE
these cars were n't thought about by the boys .,-5.710297584533691,-62.81327438354492,what are ? you you you that the floor .,"[-6.341139793395996, -6.625161170959473, -9.168617248535156, -2.497173547744751, -12.446178436279297, -6.849802494049072, -8.076672554016113, -1.9219366312026978, -7.49886417388916, -1.3871694803237915, -0.0005579821881838143]",good,animate_subject_passive,708,syntax,s-selection,sample10,-5.710297584533691,-5.454798221588135,FALSE
these cars were n't thought about by the door .,-5.454798221588135,-60.00278091430664,what are ? you you you that the floor .,"[-6.341139793395996, -6.625161170959473, -9.168617248535156, -2.497173547744751, -12.446178436279297, -6.849802494049072, -8.076672554016113, -1.9219366312026978, -5.136527061462402, -0.9390037059783936, -0.0005678709712810814]",bad,animate_subject_passive,708,syntax,s-selection,sample10,-5.710297584533691,-5.454798221588135,FALSE
these cars were n't thought about by the boys .,-5.766096115112305,-63.427059173583984,what are ? . . you Name Name other .,"[-6.479035377502441, -7.338861465454102, -8.278101921081543, -3.2848756313323975, -9.889446258544922, -7.251236915588379, -9.520307540893555, -3.3044381141662598, -7.953684329986572, -0.12684719264507294, -0.0002277830062666908]",good,animate_subject_passive,708,syntax,s-selection,sample2,-5.766096115112305,-5.417041778564453,FALSE
these cars were n't thought about by the door .,-5.417041778564453,-59.587459564208984,what are ? . . you Name Name other .,"[-6.479035377502441, -7.338861465454102, -8.278101921081543, -3.2848756313323975, -9.889446258544922, -7.251236915588379, -9.520307540893555, -3.3044381141662598, -4.033517360687256, -0.20718397200107574, -0.00044955636258237064]",bad,animate_subject_passive,708,syntax,s-selection,sample2,-5.766096115112305,-5.417041778564453,FALSE
these cars were n't thought about by the boys .,-6.038726329803467,-66.42598724365234,what are ? you you you that Name bag .,"[-6.519292831420898, -5.728113174438477, -9.064270973205566, -3.9760656356811523, -11.342132568359375, -7.604574203491211, -10.177590370178223, -3.511017322540283, -7.778925895690918, -0.7235671281814575, -0.0004408579843584448]",good,animate_subject_passive,708,syntax,s-selection,sample3,-6.038726329803467,-5.679355144500732,FALSE
these cars were n't thought about by the door .,-5.679355144500732,-62.47290802001953,what are ? you you you that Name bag .,"[-6.519292831420898, -5.728113174438477, -9.064270973205566, -3.9760656356811523, -11.342132568359375, -7.604574203491211, -10.177590370178223, -3.511017322540283, -4.417967796325684, -0.13140274584293365, -0.00048411093303002417]",bad,animate_subject_passive,708,syntax,s-selection,sample3,-6.038726329803467,-5.679355144500732,FALSE
these cars were n't thought about by the boys .,-5.919970989227295,-65.11968231201172,what are ? you you you the the water .,"[-6.495784759521484, -7.693733215332031, -8.489645004272461, -5.325417518615723, -11.941108703613281, -7.989208221435547, -7.763922214508057, -2.0995326042175293, -6.522185325622559, -0.7983708381652832, -0.0007731309160590172]",good,animate_subject_passive,708,syntax,s-selection,sample4,-5.919970989227295,-5.804028511047363,FALSE
these cars were n't thought about by the door .,-5.804028511047363,-63.84431457519531,what are ? you you you the the water .,"[-6.495784759521484, -7.693733215332031, -8.489645004272461, -5.325417518615723, -11.941108703613281, -7.989208221435547, -7.763922214508057, -2.0995326042175293, -5.814703941345215, -0.23066741228103638, -0.0005901502445340157]",bad,animate_subject_passive,708,syntax,s-selection,sample4,-5.919970989227295,-5.804028511047363,FALSE
these cars were n't thought about by the boys .,-6.156660556793213,-67.7232666015625,what are are *T* *T* *T* *T* *T* END *T*,"[-6.633800506591797, -9.710687637329102, -4.449148178100586, -5.393483638763428, -10.049749374389648, -7.260374546051025, -8.68316650390625, -3.6508898735046387, -9.072986602783203, -2.818463087081909, -0.0005227153305895627]",good,animate_subject_passive,708,syntax,s-selection,sample5,-6.156660556793213,-5.664345741271973,FALSE
these cars were n't thought about by the door .,-5.664345741271973,-62.307804107666016,what are are *T* *T* *T* *T* *T* END *T*,"[-6.633800506591797, -9.710687637329102, -4.449148178100586, -5.393483638763428, -10.049749374389648, -7.260374546051025, -8.68316650390625, -3.6508898735046387, -4.76145076751709, -1.7144607305526733, -0.0005902693956159055]",bad,animate_subject_passive,708,syntax,s-selection,sample5,-6.156660556793213,-5.664345741271973,FALSE
these cars were n't thought about by the boys .,-5.723507404327393,-62.95858383178711,what are are Name Name you Name yourself bag .,"[-6.331173896789551, -8.735544204711914, -7.013700008392334, -4.391452789306641, -10.600508689880371, -5.0819501876831055, -8.729782104492188, -2.7802445888519287, -8.068693161010742, -1.2251877784729004, -0.000348268891684711]",good,animate_subject_passive,708,syntax,s-selection,sample6,-5.723507404327393,-5.32904052734375,FALSE
these cars were n't thought about by the door .,-5.32904052734375,-58.61944580078125,what are are Name Name you Name yourself bag .,"[-6.331173896789551, -8.735544204711914, -7.013700008392334, -4.391452789306641, -10.600508689880371, -5.0819501876831055, -8.729782104492188, -2.7802445888519287, -3.819727897644043, -1.1348892450332642, -0.00047350639943033457]",bad,animate_subject_passive,708,syntax,s-selection,sample6,-5.723507404327393,-5.32904052734375,FALSE
these cars were n't thought about by the boys .,-5.864377975463867,-64.5081558227539,what are . you you you a . little .,"[-6.348710536956787, -9.231233596801758, -7.042262077331543, -4.5455002784729, -10.521851539611816, -7.526348114013672, -6.461454391479492, -4.072736740112305, -7.334799766540527, -1.422133445739746, -0.0011248220689594746]",good,animate_subject_passive,708,syntax,s-selection,sample7,-5.864377975463867,-5.546884059906006,FALSE
these cars were n't thought about by the door .,-5.546884059906006,-61.015724182128906,what are . you you you a . little .,"[-6.348710536956787, -9.231233596801758, -7.042262077331543, -4.5455002784729, -10.521851539611816, -7.526348114013672, -6.461454391479492, -4.072736740112305, -5.118380546569824, -0.14634934067726135, -0.0008912881603464484]",bad,animate_subject_passive,708,syntax,s-selection,sample7,-5.864377975463867,-5.546884059906006,FALSE
these cars were n't thought about by the boys .,-6.270439147949219,-68.9748306274414,"what are , you that you the yourself way .","[-6.7884345054626465, -9.046890258789062, -7.684580326080322, -5.5704522132873535, -12.546664237976074, -8.472838401794434, -7.8366804122924805, -2.8765957355499268, -7.730767726898193, -0.4206830859184265, -0.0002416080387774855]",good,animate_subject_passive,708,syntax,s-selection,sample8,-6.270439147949219,-5.996652126312256,FALSE
these cars were n't thought about by the door .,-5.996652126312256,-65.96317291259766,"what are , you that you the yourself way .","[-6.7884345054626465, -9.046890258789062, -7.684580326080322, -5.5704522132873535, -12.546664237976074, -8.472838401794434, -7.8366804122924805, -2.8765957355499268, -5.05792236328125, -0.08181281387805939, -0.00030071981018409133]",bad,animate_subject_passive,708,syntax,s-selection,sample8,-6.270439147949219,-5.996652126312256,FALSE
these cars were n't thought about by the boys .,-5.941992282867432,-65.3619155883789,what are ? in it you the the house .,"[-6.417368412017822, -7.648725986480713, -7.159796714782715, -6.559206962585449, -10.382757186889648, -7.242445945739746, -9.61103630065918, -1.190529227256775, -7.817160129547119, -1.3323885202407837, -0.000494715350214392]",good,animate_subject_passive,708,syntax,s-selection,sample9,-5.941992282867432,-5.691569805145264,FALSE
these cars were n't thought about by the door .,-5.691569805145264,-62.607269287109375,what are ? in it you the the house ?,"[-6.417368412017822, -7.648725986480713, -7.159796714782715, -6.559206962585449, -10.382757186889648, -7.242445945739746, -9.61103630065918, -1.190529227256775, -4.7621002197265625, -1.6328550577163696, -0.0004403813509270549]",bad,animate_subject_passive,708,syntax,s-selection,sample9,-5.941992282867432,-5.691569805145264,FALSE
a plate is n't found by some chairs .,-6.155358791351318,-61.5535888671875,what what . . ? ? Name ? ?,"[-4.398867607116699, -8.689788818359375, -6.927833080291748, -2.916839838027954, -10.6036958694458, -8.614984512329102, -8.765218734741211, -9.260534286499023, -1.37552809715271, -0.00029583368450403214]",bad,animate_subject_passive,710,syntax,s-selection,sample1,-5.853579998016357,-6.155358791351318,TRUE
a plate is n't found by some children .,-5.853579998016357,-58.53580093383789,what what . . ? ? Name ? ?,"[-4.398867607116699, -8.689788818359375, -6.927833080291748, -2.916839838027954, -10.6036958694458, -8.614984512329102, -8.765218734741211, -5.772463321685791, -1.8456743955612183, -0.00042798896902240813]",good,animate_subject_passive,710,syntax,s-selection,sample1,-5.853579998016357,-6.155358791351318,TRUE
a plate is n't found by some chairs .,-5.734199047088623,-57.34199142456055,what what . . . . . . .,"[-4.025218486785889, -8.877346992492676, -6.808831214904785, -2.7886226177215576, -11.392511367797852, -6.863266468048096, -7.672430515289307, -8.907764434814453, -0.005563964135944843, -0.0004354958946350962]",bad,animate_subject_passive,710,syntax,s-selection,sample10,-5.586487770080566,-5.734199047088623,TRUE
a plate is n't found by some children .,-5.586487770080566,-55.86487579345703,what what . . . . . . .,"[-4.025218486785889, -8.877346992492676, -6.808831214904785, -2.7886226177215576, -11.392511367797852, -6.863266468048096, -7.672430515289307, -7.400579929351807, -0.03566904738545418, -0.00039641151670366526]",good,animate_subject_passive,710,syntax,s-selection,sample10,-5.586487770080566,-5.734199047088623,TRUE
a plate is n't found by some chairs .,-5.758666038513184,-57.5866584777832,what what ? n't ? ? ? ? ?,"[-4.430140495300293, -8.944917678833008, -4.710988998413086, -1.9572471380233765, -11.090906143188477, -8.774797439575195, -5.936944484710693, -9.922894477844238, -1.8172285556793213, -0.0005963454605080187]",bad,animate_subject_passive,710,syntax,s-selection,sample2,-5.655714988708496,-5.758666038513184,TRUE
a plate is n't found by some children .,-5.655714988708496,-56.557151794433594,what what ? n't ? ? ? ? ?,"[-4.430140495300293, -8.944917678833008, -4.710988998413086, -1.9572471380233765, -11.090906143188477, -8.774797439575195, -5.936944484710693, -7.219015121459961, -3.491654396057129, -0.0005388000281527638]",good,animate_subject_passive,710,syntax,s-selection,sample2,-5.655714988708496,-5.758666038513184,TRUE
a plate is n't found by some chairs .,-6.206154823303223,-62.061546325683594,what little ? n't ? ? ? of .,"[-4.351625442504883, -9.772018432617188, -5.5701584815979, -1.9534804821014404, -11.018352508544922, -9.056949615478516, -7.639814376831055, -12.403853416442871, -0.2950800955295563, -0.0002177716523874551]",bad,animate_subject_passive,710,syntax,s-selection,sample3,-5.841024875640869,-6.206154823303223,TRUE
a plate is n't found by some children .,-5.841024875640869,-58.410247802734375,what little ? n't ? ? ? of .,"[-4.351625442504883, -9.772018432617188, -5.5701584815979, -1.9534804821014404, -11.018352508544922, -9.056949615478516, -7.639814376831055, -7.746076583862305, -1.3015755414962769, -0.00019798702851403505]",good,animate_subject_passive,710,syntax,s-selection,sample3,-5.841024875640869,-6.206154823303223,TRUE
a plate is n't found by some chairs .,-5.869414329528809,-58.69414138793945,what little ? n't a a yourself . .,"[-4.314018726348877, -10.446273803710938, -6.0633015632629395, -1.746950387954712, -11.022716522216797, -7.953944206237793, -6.9470624923706055, -10.073955535888672, -0.12557421624660492, -0.00034481301554478705]",bad,animate_subject_passive,710,syntax,s-selection,sample4,-5.548195838928223,-5.869414329528809,TRUE
a plate is n't found by some children .,-5.548195838928223,-55.481956481933594,what little ? n't a a yourself . .,"[-4.314018726348877, -10.446273803710938, -6.0633015632629395, -1.746950387954712, -11.022716522216797, -7.953944206237793, -6.9470624923706055, -6.727560997009277, -0.2596763074398041, -0.00045003299601376057]",good,animate_subject_passive,710,syntax,s-selection,sample4,-5.548195838928223,-5.869414329528809,TRUE
a plate is n't found by some chairs .,-5.454349517822266,-54.543495178222656,what Name . n't . on himself . .,"[-4.192211627960205, -8.621511459350586, -5.229255199432373, -1.8261312246322632, -11.355169296264648, -7.3650126457214355, -6.699200630187988, -9.207544326782227, -0.046958524733781815, -0.0004984090337529778]",bad,animate_subject_passive,710,syntax,s-selection,sample5,-5.2491302490234375,-5.454349517822266,TRUE
a plate is n't found by some children .,-5.2491302490234375,-52.491302490234375,what Name . n't . on himself . .,"[-4.192211627960205, -8.621511459350586, -5.229255199432373, -1.8261312246322632, -11.355169296264648, -7.3650126457214355, -6.699200630187988, -7.04173469543457, -0.1603192538022995, -0.0007560970261693001]",good,animate_subject_passive,710,syntax,s-selection,sample5,-5.2491302490234375,-5.454349517822266,TRUE
a plate is n't found by some chairs .,-5.966522216796875,-59.66522216796875,what what ? that ? ? ? ? .,"[-4.07696533203125, -8.26637077331543, -6.5953369140625, -3.015993356704712, -11.431498527526855, -8.573504447937012, -7.009925365447998, -10.121065139770508, -0.5742151737213135, -0.00034374051028862596]",bad,animate_subject_passive,710,syntax,s-selection,sample6,-5.587288856506348,-5.966522216796875,TRUE
a plate is n't found by some children .,-5.587288856506348,-55.872886657714844,what what ? that ? ? ? ? .,"[-4.07696533203125, -8.26637077331543, -6.5953369140625, -3.015993356704712, -11.431498527526855, -8.573504447937012, -7.009925365447998, -6.122331619262695, -0.7806078195571899, -0.0003483880718704313]",good,animate_subject_passive,710,syntax,s-selection,sample6,-5.587288856506348,-5.966522216796875,TRUE
a plate is n't found by some chairs .,-6.0461907386779785,-60.46190643310547,what what . . ? . . . .,"[-4.070566654205322, -9.11921501159668, -6.627003192901611, -2.2561779022216797, -11.632628440856934, -7.7308878898620605, -7.590445518493652, -11.221580505371094, -0.21290242671966553, -0.0004969792207702994]",bad,animate_subject_passive,710,syntax,s-selection,sample7,-5.625150680541992,-6.0461907386779785,TRUE
a plate is n't found by some children .,-5.625150680541992,-56.25150680541992,what what . . ? . . . .,"[-4.070566654205322, -9.11921501159668, -6.627003192901611, -2.2561779022216797, -11.632628440856934, -7.7308878898620605, -7.590445518493652, -7.149909496307373, -0.07406241446733475, -0.0006093314150348306]",good,animate_subject_passive,710,syntax,s-selection,sample7,-5.625150680541992,-6.0461907386779785,TRUE
a plate is n't found by some chairs .,-6.1747331619262695,-61.74733352661133,what what . . ? ? the of ?,"[-4.174904823303223, -8.366185188293457, -7.946102142333984, -3.4445958137512207, -10.782779693603516, -7.724356651306152, -8.402191162109375, -9.178882598876953, -1.726851224899292, -0.00048351517762057483]",bad,animate_subject_passive,710,syntax,s-selection,sample8,-6.33082389831543,-6.1747331619262695,FALSE
a plate is n't found by some children .,-6.33082389831543,-63.3082389831543,what what . . ? ? the of ?,"[-4.174904823303223, -8.366185188293457, -7.946102142333984, -3.4445958137512207, -10.782779693603516, -7.724356651306152, -8.402191162109375, -8.109051704406738, -4.3575568199157715, -0.0005165196489542723]",good,animate_subject_passive,710,syntax,s-selection,sample8,-6.33082389831543,-6.1747331619262695,FALSE
a plate is n't found by some chairs .,-6.368256568908691,-63.68256378173828,what what ? ? ? ? yourself ? ?,"[-4.060761451721191, -11.033035278320312, -7.673564910888672, -4.2952704429626465, -10.418766975402832, -7.413247108459473, -7.705073356628418, -7.713150501251221, -3.3693735599517822, -0.0003200257197022438]",bad,animate_subject_passive,710,syntax,s-selection,sample9,-6.299237251281738,-6.368256568908691,TRUE
a plate is n't found by some children .,-6.299237251281738,-62.992374420166016,what what ? ? ? ? yourself ? ?,"[-4.060761451721191, -11.033035278320312, -7.673564910888672, -4.2952704429626465, -10.418766975402832, -7.413247108459473, -7.705073356628418, -6.627064228057861, -3.765324115753174, -0.0002669931564014405]",good,animate_subject_passive,710,syntax,s-selection,sample9,-6.299237251281738,-6.368256568908691,TRUE
Name is n't thought about by the ladies .,-4.85496711730957,-48.5496711730957,"what , for going it Name Name book .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -10.380249977111816, -4.824805736541748, -9.215547561645508, -1.9226598739624023, -12.313874244689941, -0.529888391494751, -0.00046528480015695095]",good,animate_subject_passive,75,syntax,s-selection,sample1,-4.85496711730957,-4.825946807861328,FALSE
Name is n't thought about by the windows .,-4.825946807861328,-48.25946807861328,"what , for going it Name Name book .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -10.380249977111816, -4.824805736541748, -9.215547561645508, -1.9226598739624023, -11.673160552978516, -0.8803375363349915, -0.0005261705373413861]",bad,animate_subject_passive,75,syntax,s-selection,sample1,-4.85496711730957,-4.825946807861328,FALSE
Name is n't thought about by the ladies .,-5.058803558349609,-50.588035583496094,"what , for a that that yourself other .","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -11.39822006225586, -6.74153470993042, -7.720956802368164, -2.7081925868988037, -12.398885726928711, -0.522550106048584, -0.00043525759247131646]",good,animate_subject_passive,75,syntax,s-selection,sample10,-5.058803558349609,-4.895216464996338,FALSE
Name is n't thought about by the windows .,-4.895216464996338,-48.95216369628906,"what , for a that that yourself other ?","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -11.39822006225586, -6.74153470993042, -7.720956802368164, -2.7081925868988037, -10.194684982299805, -1.0907599925994873, -0.0005566716426983476]",bad,animate_subject_passive,75,syntax,s-selection,sample10,-5.058803558349609,-4.895216464996338,FALSE
Name is n't thought about by the ladies .,-4.890336513519287,-48.90336608886719,"what , for a you Name Name other .","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -10.983478546142578, -6.551856994628906, -9.266254425048828, -2.7283811569213867, -10.669145584106445, -0.026344802230596542, -0.0005364171229302883]",good,animate_subject_passive,75,syntax,s-selection,sample2,-4.890336513519287,-4.980407238006592,TRUE
Name is n't thought about by the windows .,-4.980407238006592,-49.804073333740234,"what , for a you Name Name other .","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -10.983478546142578, -6.551856994628906, -9.266254425048828, -2.7283811569213867, -11.491036415100098, -0.10517086088657379, -0.0005281960475258529]",bad,animate_subject_passive,75,syntax,s-selection,sample2,-4.890336513519287,-4.980407238006592,TRUE
Name is n't thought about by the ladies .,-5.020291805267334,-50.202919006347656,what . for that that that Name bag .,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -10.657999992370605, -6.476691246032715, -9.867894172668457, -2.493506669998169, -11.386590957641602, -0.4902074635028839, -0.000723576988093555]",good,animate_subject_passive,75,syntax,s-selection,sample3,-5.020291805267334,-5.2194013595581055,TRUE
Name is n't thought about by the windows .,-5.2194013595581055,-52.19401550292969,what . for that that that Name bag .,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -10.657999992370605, -6.476691246032715, -9.867894172668457, -2.493506669998169, -13.055916786193848, -0.812194287776947, -0.0005041282274760306]",bad,animate_subject_passive,75,syntax,s-selection,sample3,-5.020291805267334,-5.2194013595581055,TRUE
Name is n't thought about by the ladies .,-4.800371646881104,-48.00371551513672,"what , for a you that the water .","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -10.477882385253906, -6.810765266418457, -8.807245254516602, -1.9604012966156006, -10.18195915222168, -0.2318062037229538, -0.0006130246329121292]",good,animate_subject_passive,75,syntax,s-selection,sample4,-4.800371646881104,-4.956541061401367,TRUE
Name is n't thought about by the windows .,-4.956541061401367,-49.56541061401367,"what , for a you that the water .","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -10.477882385253906, -6.810765266418457, -8.807245254516602, -1.9604012966156006, -11.583487510681152, -0.3920196294784546, -0.0005629861843772233]",bad,animate_subject_passive,75,syntax,s-selection,sample4,-4.800371646881104,-4.956541061401367,TRUE
Name is n't thought about by the ladies .,-5.084990501403809,-50.84990692138672,"what , for a it a Name water .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -10.413785934448242, -7.353768348693848, -8.307903289794922, -3.765692710876465, -12.356762886047363, -0.07107339054346085, -0.0010172913316637278]",good,animate_subject_passive,75,syntax,s-selection,sample5,-5.084990501403809,-5.100334644317627,TRUE
Name is n't thought about by the windows .,-5.100334644317627,-51.00334548950195,"what , for a it a Name water .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -10.413785934448242, -7.353768348693848, -8.307903289794922, -3.765692710876465, -11.909201622009277, -0.6721836924552917, -0.0009070096421055496]",bad,animate_subject_passive,75,syntax,s-selection,sample5,-5.084990501403809,-5.100334644317627,TRUE
Name is n't thought about by the ladies .,-4.463277339935303,-44.632774353027344,"what , for dancing you Name yourself other .","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -10.351712226867676, -5.425413131713867, -7.715455055236816, -1.8420484066009521, -9.725797653198242, -0.334090918302536, -0.0002762889489531517]",good,animate_subject_passive,75,syntax,s-selection,sample6,-4.463277339935303,-4.7722673416137695,TRUE
Name is n't thought about by the windows .,-4.7722673416137695,-47.72267532348633,"what , for dancing you Name yourself other .","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -10.351712226867676, -5.425413131713867, -7.715455055236816, -1.8420484066009521, -12.060978889465332, -1.0886989831924438, -0.000392598332837224]",bad,animate_subject_passive,75,syntax,s-selection,sample6,-4.463277339935303,-4.7722673416137695,TRUE
Name is n't thought about by the ladies .,-4.871888160705566,-48.7188835144043,"what , for that that Name Name little .","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -10.610347747802734, -7.59471321105957, -7.401801586151123, -2.5329954624176025, -10.418625831604004, -0.2248198539018631, -0.0006125480867922306]",good,animate_subject_passive,75,syntax,s-selection,sample7,-4.871888160705566,-5.395646095275879,TRUE
Name is n't thought about by the windows .,-5.395646095275879,-53.95646286010742,"what , for that that Name Name little that","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -10.610347747802734, -7.59471321105957, -7.401801586151123, -2.5329954624176025, -12.944334983825684, -2.936439037322998, -0.0008630603551864624]",bad,animate_subject_passive,75,syntax,s-selection,sample7,-4.871888160705566,-5.395646095275879,TRUE
Name is n't thought about by the ladies .,-5.0997819900512695,-50.99782180786133,"what , for that that the himself way .","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -11.689676284790039, -7.527627944946289, -7.609373569488525, -2.4059276580810547, -12.350422859191895, -0.10209205001592636, -0.00031513971043750644]",good,animate_subject_passive,75,syntax,s-selection,sample8,-5.0997819900512695,-5.054234027862549,FALSE
Name is n't thought about by the windows .,-5.054234027862549,-50.54233932495117,"what , for that that the himself way .","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -11.689676284790039, -7.527627944946289, -7.609373569488525, -2.4059276580810547, -11.68994426727295, -0.3071611225605011, -0.00024148885859176517]",bad,animate_subject_passive,75,syntax,s-selection,sample8,-5.0997819900512695,-5.054234027862549,FALSE
Name is n't thought about by the ladies .,-5.048382759094238,-50.48382568359375,"what , home broken it Name Name house .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -11.113659858703613, -6.378144264221191, -9.170340538024902, -1.5479590892791748, -12.79101848602295, -0.3414382040500641, -0.0005689432728104293]",good,animate_subject_passive,75,syntax,s-selection,sample9,-5.048382759094238,-4.970205783843994,FALSE
Name is n't thought about by the windows .,-4.970205783843994,-49.702056884765625,"what , home broken it Name Name house .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -11.113659858703613, -6.378144264221191, -9.170340538024902, -1.5479590892791748, -12.101067543029785, -0.2497214525938034, -0.00046921687317080796]",bad,animate_subject_passive,75,syntax,s-selection,sample9,-5.048382759094238,-4.970205783843994,FALSE
Name is n't seen by some mouth .,-4.613452911376953,-41.52107620239258,"what , for going Name Name , .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -4.6571946144104, -10.263154029846191, -8.041792869567871, -8.185846328735352, -1.0106241703033447, -0.00028689560713246465]",bad,animate_subject_passive,804,syntax,s-selection,sample1,-4.973762512207031,-4.613452911376953,FALSE
Name is n't seen by some ladies .,-4.973762512207031,-44.76386260986328,"what , for going Name Name , .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -4.6571946144104, -10.263154029846191, -8.041792869567871, -11.861662864685059, -0.5776122808456421, -0.00026306029758416116]",good,animate_subject_passive,804,syntax,s-selection,sample1,-4.973762512207031,-4.613452911376953,FALSE
